item_id,original_title,release_year,genres,rating,rating_num,s_hat_5,prior_m,C
tt0000417,Le Voyage dans la Lune,1902,Science Fiction/Adventure,4.0,2461330.0,4.0,3.58,80
tt0010323,Das Cabinet des Dr. Caligari,1920,Crime/Drama/Thriller/Horror,,0.0,3.58,3.58,80
tt0015324,Sherlock Jr.,1924,Comedy/Action/Mystery,4.4,1107520.0,4.4,3.58,80
tt0015648,Броненосец Потёмкин,1925,Drama/History/War,4.0,1049670.0,4.0,3.58,80
tt0017136,Metropolis,1927,Drama/Science Fiction,4.3,2231080.0,4.3,3.58,80
tt0019254,La Passion de Jeanne d'Arc,1928,Drama/History,4.4,1230950.0,4.4,3.58,80
tt0019760,Человек с киноаппаратом,1929,Documentary,4.3,806850.0,4.3,3.58,80
tt0020530,Un Chien Andalou,1929,Horror,3.9,1283590.0,3.9,3.58,80
tt0021749,City Lights,1931,Drama/Comedy/Romance,4.3,1605100.0,4.3,3.58,80
tt0021814,Dracula,1931,Horror,3.6,1281370.0,3.6,3.58,80
tt0021884,Frankenstein,1931,Science Fiction/Drama/Horror,3.8,1735370.0,3.8,3.58,80
tt0022100,M - Eine Stadt sucht einen Mörder,1931,Thriller/Drama/Crime,4.3,1849900.0,4.3,3.58,80
tt0025316,It Happened One Night,1934,Romance/Comedy,4.2,1154500.0,4.2,3.58,80
tt0026138,Bride of Frankenstein,1935,Science Fiction/Horror,4.0,1047190.0,4.0,3.58,80
tt0027977,Modern Times,1936,Drama/Romance/Comedy,4.3,2348590.0,4.3,3.58,80
tt0029583,Snow White and the Seven Dwarfs,1937,Family/Fantasy/Animation,3.4,4851090.0,3.4,3.58,80
tt0029947,Bringing Up Baby,1938,Romance/Comedy,4.0,957550.0,4.0,3.58,80
tt0031381,Gone with the Wind,1939,War/Romance/Drama,3.9,2155080.0,3.9,3.58,80
tt0032138,The Wizard of Oz,1939,Adventure/Fantasy/Family,,0.0,3.58,3.58,80
tt0032455,Fantasia,1940,Family/Animation/Fantasy,3.9,2591410.0,3.9,3.58,80
tt0032553,The Great Dictator,1940,Comedy/War,4.3,1613550.0,4.3,3.58,80
tt0032599,His Girl Friday,1940,Romance/Comedy,4.0,1047230.0,4.0,3.58,80
tt0032910,Pinocchio,1940,Family/Animation/Fantasy,3.5,3374620.0,3.5,3.58,80
tt0032976,Rebecca,1940,Mystery/Thriller/Romance,4.1,1402140.0,4.1,3.58,80
tt0033467,Citizen Kane,1941,Drama/Mystery,4.2,5498050.0,4.2,3.58,80
tt0033563,Dumbo,1941,Animation/Family,,0.0,3.58,3.58,80
tt0033870,The Maltese Falcon,1941,Mystery/Thriller/Crime,3.9,1329510.0,3.9,3.58,80
tt0034492,Bambi,1942,Drama/Animation/Family,3.5,3555760.0,3.5,3.58,80
tt0034583,Casablanca,1942,Drama/Romance,4.3,6578680.0,4.3,3.58,80
tt0036775,Double Indemnity,1944,Crime/Thriller,4.3,1848020.0,4.3,3.58,80
tt0037558,Brief Encounter,1945,Romance/Drama,4.3,911020.0,4.3,3.58,80
tt0038650,It’s a Wonderful Life,1946,Family/Fantasy/Drama,4.4,5699260.0,4.4,3.58,80
tt0038787,Notorious,1946,Thriller/Romance/Mystery,4.1,1055940.0,4.1,3.58,80
tt0039192,Black Narcissus,1947,Drama,4.0,733320.0,4.0,3.58,80
tt0040522,Ladri di biciclette,1948,Drama,4.3,2328220.0,4.3,3.58,80
tt0040725,The Red Shoes,1948,Drama/Romance,4.4,1332040.0,4.4,3.58,80
tt0040746,Rope,1948,Crime/Thriller/Drama,4.1,2767720.0,4.1,3.58,80
tt0041959,The Third Man,1949,Thriller/Mystery,4.2,1656780.0,4.2,3.58,80
tt0042192,All About Eve,1950,Drama,4.4,1234350.0,4.4,3.58,80
tt0042332,Cinderella,1950,Fantasy/Romance/Animation/Family,3.5,3899280.0,3.5,3.58,80
tt0042876,羅生門,1950,Crime/Drama/Mystery,4.2,2453000.0,4.2,3.58,80
tt0044079,Strangers on a Train,1951,Thriller/Crime,4.1,1490880.0,4.1,3.58,80
tt0044081,A Streetcar Named Desire,1951,Thriller/Drama,4.0,1342810.0,4.0,3.58,80
tt0044741,生きる,1952,Drama,4.5,1591270.0,4.5,3.58,80
tt0045152,Singin’ in the Rain,1952,Comedy/Romance,4.3,5175190.0,4.3,3.58,80
tt0045810,Gentlemen Prefer Blondes,1953,Comedy/Romance,3.9,1312290.0,3.9,3.58,80
tt0046183,Peter Pan,1953,Fantasy/Animation/Family/Adventure,3.5,3165920.0,3.5,3.58,80
tt0046250,Roman Holiday,1953,Romance/Comedy/Drama,4.2,2529680.0,4.2,3.58,80
tt0046438,東京物語,1953,Drama,4.4,1276790.0,4.4,3.58,80
tt0046911,Les Diaboliques,1955,Horror/Thriller/Mystery,4.2,764700.0,4.2,3.58,80
tt0046912,Dial M for Murder,1954,Thriller/Crime,4.1,1729080.0,4.1,3.58,80
tt0047034,ゴジラ,1954,Horror/Thriller/Science Fiction,4.1,1403890.0,4.1,3.58,80
tt0047296,On the Waterfront,1954,Romance/Drama/Crime,4.2,1276070.0,4.2,3.58,80
tt0047396,Rear Window,1954,Thriller/Mystery,4.4,6957700.0,4.4,3.58,80
tt0047437,Sabrina,1954,Comedy/Romance/Drama,3.9,1143850.0,3.9,3.58,80
tt0048280,Lady and the Tramp,1955,Romance/Animation/Family,3.6,3126280.0,3.6,3.58,80
tt0048424,The Night of the Hunter,1955,Drama/Crime/Thriller/Horror,4.3,1938660.0,4.3,3.58,80
tt0048545,Rebel Without a Cause,1955,Drama,3.8,1620220.0,3.8,3.58,80
tt0049406,The Killing,1956,Thriller/Crime,4.0,1324660.0,4.0,3.58,80
tt0049730,The Searchers,1956,Western,3.9,1166260.0,3.9,3.58,80
tt0050083,12 Angry Men,1957,Drama,4.6,11395190.0,4.6,3.58,80
tt0050212,The Bridge on the River Kwai,1957,War/History/Drama,4.2,1022060.0,4.2,3.58,80
tt0050613,蜘蛛巣城,1957,History/Drama,4.3,1017800.0,4.3,3.58,80
tt0050783,Le notti di Cabiria,1957,Drama,4.4,734000.0,4.4,3.58,80
tt0050825,Paths of Glory,1957,War/Drama,4.4,2556320.0,4.4,3.58,80
tt0050986,Smultronstället,1957,Drama,4.3,1519800.0,4.3,3.58,80
tt0051201,Witness for the Prosecution,1957,Crime/Mystery/Drama,4.4,1004630.0,4.4,3.58,80
tt0052311,Touch of Evil,1958,Thriller/Crime,4.2,948900.0,4.2,3.58,80
tt0052357,Vertigo,1958,Thriller/Romance/Mystery,4.2,6804590.0,4.2,3.58,80
tt0052561,Anatomy of a Murder,1959,Crime/Mystery/Drama,4.2,780240.0,4.2,3.58,80
tt0052893,Hiroshima Mon Amour,1959,Drama/Romance/History,4.2,1245410.0,4.2,3.58,80
tt0053125,North by Northwest,1959,Mystery/Adventure/Thriller,4.2,2933440.0,4.2,3.58,80
tt0053198,Les Quatre Cents Coups,1959,Drama,4.3,2394820.0,4.3,3.58,80
tt0053285,Sleeping Beauty,1959,Romance/Family/Fantasy/Animation,3.6,3476250.0,3.6,3.58,80
tt0053291,Some Like It Hot,1959,Romance/Crime/Comedy,4.3,3097140.0,4.3,3.58,80
tt0053459,Les Yeux sans visage,1960,Drama/Thriller/Horror,3.9,1368410.0,3.9,3.58,80
tt0053472,À bout de souffle,1960,Crime/Drama,3.9,2396130.0,3.9,3.58,80
tt0053779,La Dolce Vita,1960,Drama/Comedy,4.3,1319190.0,4.3,3.58,80
tt0054215,Psycho,1960,Mystery/Thriller/Horror,4.3,11268280.0,4.3,3.58,80
tt0054331,Spartacus,1960,Drama/Adventure/History/War,3.9,1098910.0,3.9,3.58,80
tt0055254,One Hundred and One Dalmatians,1961,Comedy/Family/Animation/Adventure,3.7,3320000.0,3.7,3.58,80
tt0055614,West Side Story,1961,Romance/Drama/Crime,3.8,2286680.0,3.8,3.58,80
tt0055630,用心棒,1961,Thriller/Drama,4.3,1547990.0,4.3,3.58,80
tt0055852,Cléo de 5 à 7,1962,Drama,4.2,2033560.0,4.2,3.58,80
tt0055928,Dr. No,1962,Action/Thriller/Adventure,3.4,1715430.0,3.4,3.58,80
tt0056119,La Jetée,1962,Romance/Science Fiction/Drama,4.3,1328350.0,4.3,3.58,80
tt0056193,Lolita,1962,Romance/Drama,3.5,2122300.0,3.5,3.58,80
tt0056592,To Kill a Mockingbird,1962,Drama,4.1,2277590.0,4.1,3.58,80
tt0056663,Vivre sa vie: film en douze tableaux,1962,Drama,4.0,1270940.0,4.0,3.58,80
tt0056687,What Ever Happened to Baby Jane?,1962,Drama/Thriller/Horror,4.2,1083520.0,4.2,3.58,80
tt0056801,8½,1963,Drama,4.3,2228350.0,4.3,3.58,80
tt0056923,Charade,1963,Romance/Mystery/Comedy,4.0,1619300.0,4.0,3.58,80
tt0057012,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb,1964,Comedy/War,4.3,5295980.0,4.3,3.58,80
tt0057115,The Great Escape,1963,Drama/War/Adventure,4.2,1264380.0,4.2,3.58,80
tt0057345,Le Mépris,1963,Drama/Romance,3.8,921100.0,3.8,3.58,80
tt0057565,天国と地獄,1963,Thriller/Crime/Drama,4.6,1622690.0,4.6,3.58,80
tt0058150,Goldfinger,1964,Action/Adventure/Thriller,3.8,1845880.0,3.8,3.58,80
tt0058331,Mary Poppins,1964,Family/Fantasy/Comedy,3.9,3510090.0,3.9,3.58,80
tt0058385,My Fair Lady,1964,Comedy/Romance/Music,3.6,1002590.0,3.6,3.58,80
tt0058430,鬼婆,1964,Horror,4.1,770460.0,4.1,3.58,80
tt0058450,Les Parapluies de Cherbourg,1964,Romance/Drama,4.1,1564950.0,4.1,3.58,80
tt0058461,Per un pugno di dollari,1964,Western,4.0,2925040.0,4.0,3.58,80
tt0058625,砂の女,1964,Drama/Thriller,4.5,575720.0,4.5,3.58,80
tt0058946,La battaglia di Algeri,1966,History/Drama/War,4.4,947940.0,4.4,3.58,80
tt0059026,A Charlie Brown Christmas,1965,Family/Comedy/TV Movie/Animation,4.3,1453860.0,4.3,3.58,80
tt0059578,Per qualche dollaro in più,1965,Western,4.2,2141020.0,4.2,3.58,80
tt0059592,Pierrot le Fou,1965,Romance/Crime/Drama,4.0,1337240.0,4.0,3.58,80
tt0059646,Repulsion,1965,Horror/Drama/Thriller,3.9,893450.0,3.9,3.58,80
tt0060107,Андрей Рублёв,1966,History/Drama,4.4,825840.0,4.4,3.58,80
tt0060176,Blow-Up,1966,Mystery/Drama/Thriller,3.8,1286080.0,3.8,3.58,80
tt0060196,"Il buono, il brutto, il cattivo",1966,Western,4.5,6006760.0,4.5,3.58,80
tt0060959,Sedmikrásky,1966,Comedy/Drama,4.0,1284150.0,4.0,3.58,80
tt0061184,Who’s Afraid of Virginia Woolf?,1966,Drama,4.3,795720.0,4.3,3.58,80
tt0061395,Belle de Jour,1967,Drama/Romance,4.0,1192530.0,4.0,3.58,80
tt0061418,Bonnie and Clyde,1967,Crime/Drama,3.9,1389730.0,3.9,3.58,80
tt0061512,Cool Hand Luke,1967,Crime/Drama,4.2,1069750.0,4.2,3.58,80
tt0061852,The Jungle Book,1967,Family/Animation/Adventure,3.7,3139750.0,3.7,3.58,80
tt0062136,PlayTime,1967,Comedy,4.2,914570.0,4.2,3.58,80
tt0062229,Le Samouraï,1967,Thriller/Crime,4.2,1758240.0,4.2,3.58,80
tt0062622,2001: A Space Odyssey,1968,Science Fiction/Adventure/Mystery,4.3,12110620.0,4.3,3.58,80
tt0062873,Les Demoiselles de Rochefort,1967,Romance/Comedy/Drama,4.3,971040.0,4.3,3.58,80
tt0063350,Night of the Living Dead,1968,Thriller/Horror,4.0,2790530.0,4.0,3.58,80
tt0063442,Planet of the Apes,1968,Adventure/Action/Drama/Science Fiction,4.0,2110190.0,4.0,3.58,80
tt0063522,Rosemary’s Baby,1968,Horror/Thriller/Drama,4.2,4906010.0,4.2,3.58,80
tt0063555,Նռան գույնը,1969,Drama/History,4.1,767290.0,4.1,3.58,80
tt0064068,薔薇の葬列,1969,Drama,4.3,615240.0,4.3,3.58,80
tt0064115,Butch Cassidy and the Sundance Kid,1969,Western/Adventure/History/Drama/Crime,4.2,1538090.0,4.2,3.58,80
tt0064116,C'era una volta il West,1968,Drama/Western,4.4,2392480.0,4.4,3.58,80
tt0064276,Easy Rider,1969,Adventure/Drama,3.8,1304300.0,3.8,3.58,80
tt0064665,Midnight Cowboy,1969,Drama,4.1,1772970.0,4.1,3.58,80
tt0065421,The Aristocats,1970,Comedy/Animation/Family/Adventure,3.7,2812270.0,3.7,3.58,80
tt0066921,A Clockwork Orange,1971,Crime/Science Fiction,4.1,11996850.0,4.1,3.58,80
tt0066999,Dirty Harry,1971,Thriller/Action/Crime,3.8,1520500.0,3.8,3.58,80
tt0067116,The French Connection,1971,Crime/Action/Thriller,4.0,1771070.0,4.0,3.58,80
tt0067185,Harold and Maude,1971,Drama/Comedy/Romance,4.1,1260880.0,4.1,3.58,80
tt0067328,The Last Picture Show,1971,Drama/Romance,4.2,800700.0,4.2,3.58,80
tt0068182,"Aguirre, der Zorn Gottes",1972,History/Drama/Adventure,4.1,1173590.0,4.1,3.58,80
tt0068327,Cabaret,1972,Romance/Drama/Music,,0.0,3.58,3.58,80
tt0068361,Le Charme discret de la bourgeoisie,1972,Comedy,4.0,923530.0,4.0,3.58,80
tt0068473,Deliverance,1972,Thriller/Adventure/Drama,3.9,1106110.0,3.9,3.58,80
tt0068646,The Godfather,1972,Crime/Drama,4.5,20889690.0,4.5,3.58,80
tt0069089,Pink Flamingos,1972,Comedy/Crime,3.5,1075680.0,3.5,3.58,80
tt0069293,Солярис,1972,Mystery/Science Fiction/Drama,4.2,1778790.0,4.2,3.58,80
tt0069704,American Graffiti,1973,Drama/Comedy,3.7,1294640.0,3.7,3.58,80
tt0069762,Badlands,1973,Crime/Romance/Drama,4.0,1583200.0,4.0,3.58,80
tt0069995,Don’t Look Now,1973,Drama/Thriller/Horror,3.8,1140650.0,3.8,3.58,80
tt0070047,The Exorcist,1973,Horror,4.0,8372580.0,4.0,3.58,80
tt0070334,The Long Goodbye,1973,Drama/Crime/Mystery,4.2,1379160.0,4.2,3.58,80
tt0070379,Mean Streets,1973,Crime/Drama,3.7,1923300.0,3.7,3.58,80
tt0070510,Paper Moon,1973,Drama/Crime/Comedy,4.4,937870.0,4.4,3.58,80
tt0070544,La Planète sauvage,1973,Animation/Science Fiction,4.0,2274300.0,4.0,3.58,80
tt0070608,Robin Hood,1973,Animation/Adventure/Family,3.7,2317450.0,3.7,3.58,80
tt0070666,Serpico,1973,Drama/Crime,3.9,1537480.0,3.9,3.58,80
tt0070735,The Sting,1973,Drama/Comedy/Crime,4.2,1565910.0,4.2,3.58,80
tt0070917,The Wicker Man,1973,Horror,4.0,2582140.0,4.0,3.58,80
tt0071203,哀しみのベラドンナ,1973,Drama/Fantasy/Animation,3.7,794850.0,3.7,3.58,80
tt0071222,Black Christmas,1974,Horror/Mystery,3.8,1752850.0,3.8,3.58,80
tt0071230,Blazing Saddles,1974,Western/Comedy,3.8,1782070.0,3.8,3.58,80
tt0071360,The Conversation,1974,Drama/Crime/Mystery,4.2,2255690.0,4.2,3.58,80
tt0071562,The Godfather Part II,1974,Drama/Crime,4.6,10865220.0,4.6,3.58,80
tt0071615,La montaña sagrada,1973,Drama,4.1,1360500.0,4.1,3.58,80
tt0071994,Phantom of the Paradise,1974,Comedy/Horror/Music,4.1,1247630.0,4.1,3.58,80
tt0072271,The Texas Chain Saw Massacre,1974,Horror,3.8,7369710.0,3.8,3.58,80
tt0072417,A Woman Under the Influence,1974,Romance/Drama,4.4,1203600.0,4.4,3.58,80
tt0072431,Young Frankenstein,1974,Comedy,4.0,1909940.0,4.0,3.58,80
tt0072443,Зеркало,1975,History/Drama,,0.0,3.58,3.58,80
tt0073195,Jaws,1975,Adventure/Thriller/Horror,3.9,13943440.0,3.9,3.58,80
tt0073198,"Jeanne Dielman, 23, quai du Commerce, 1080 Bruxelles",1975,Drama,4.3,822540.0,4.3,3.58,80
tt0073440,Nashville,1975,Drama/Comedy,4.2,640840.0,4.2,3.58,80
tt0073486,One Flew Over the Cuckoo’s Nest,1975,Drama,4.4,7932150.0,4.4,3.58,80
tt0073540,Picnic at Hanging Rock,1975,Mystery/Drama,3.8,994820.0,3.8,3.58,80
tt0073582,Profondo rosso,1975,Mystery/Horror/Thriller,3.9,1098360.0,3.9,3.58,80
tt0073629,The Rocky Horror Picture Show,1975,Fantasy/Horror/Comedy/Science Fiction,,0.0,3.58,3.58,80
tt0073650,Salò o le 120 giornate di Sodoma,1975,Drama/Horror,3.1,1669520.0,3.1,3.58,80
tt0074119,All the President’s Men,1976,Mystery/Thriller/Drama,4.2,1664180.0,4.2,3.58,80
tt0074285,Carrie,1976,Horror/Thriller,3.9,7059920.0,3.9,3.58,80
tt0074486,Eraserhead,1977,Science Fiction/Horror,3.8,4549270.0,3.8,3.58,80
tt0074958,Network,1976,Drama,4.3,1834140.0,4.3,3.58,80
tt0075005,The Omen,1976,Thriller/Horror,3.6,1834730.0,3.6,3.58,80
tt0075148,Rocky,1976,Drama,4.1,7657840.0,4.1,3.58,80
tt0075314,Taxi Driver,1976,Crime/Drama,4.1,18990790.0,4.1,3.58,80
tt0075612,3 Women,1977,Drama,4.1,633740.0,4.1,3.58,80
tt0075686,Annie Hall,1977,Drama/Romance/Comedy,4.0,3001220.0,4.0,3.58,80
tt0075860,Close Encounters of the Third Kind,1977,Science Fiction/Drama,3.8,2647020.0,3.8,3.58,80
tt0076666,Saturday Night Fever,1977,Drama/Music,3.2,1359990.0,3.2,3.58,80
tt0076740,Sorcerer,1977,Drama/Thriller/Adventure,4.3,1167990.0,4.3,3.58,80
tt0076759,Star Wars,1977,Adventure/Science Fiction/Action,4.2,20915790.0,4.2,3.58,80
tt0076786,Suspiria,1977,Horror,3.9,4799530.0,3.9,3.58,80
tt0077402,Dawn of the Dead,1978,Horror/Science Fiction,4.0,1695550.0,4.0,3.58,80
tt0077405,Days of Heaven,1978,Romance/Drama,4.1,1415770.0,4.1,3.58,80
tt0077416,The Deer Hunter,1978,War/Drama,4.2,2491100.0,4.2,3.58,80
tt0077631,Grease,1978,Romance/Comedy,3.5,9118150.0,3.5,3.58,80
tt0077651,Halloween,1978,Thriller/Horror,3.8,9081490.0,3.8,3.58,80
tt0077711,Höstsonaten,1978,Drama,4.5,1132900.0,4.5,3.58,80
tt0077745,Invasion of the Body Snatchers,1978,Horror/Science Fiction,3.9,1341980.0,3.9,3.58,80
tt0078346,Superman,1978,Action/Adventure/Science Fiction,3.7,2309750.0,3.7,3.58,80
tt0078748,Alien,1979,Horror/Science Fiction,4.3,15618870.0,4.3,3.58,80
tt0078754,All That Jazz,1979,Music/Drama,4.3,1109620.0,4.3,3.58,80
tt0078788,Apocalypse Now,1979,Drama/War,4.4,8130680.0,4.4,3.58,80
tt0079116,Escape from Alcatraz,1979,Drama/Thriller,3.8,1549810.0,3.8,3.58,80
tt0079417,Kramer vs. Kramer,1979,Drama,4.1,1603560.0,4.1,3.58,80
tt0079470,Life of Brian,1979,Comedy,4.0,3463570.0,4.0,3.58,80
tt0079501,Mad Max,1979,Adventure/Action/Science Fiction/Thriller,3.3,2854560.0,3.3,3.58,80
tt0079522,Manhattan,1979,Comedy/Drama/Romance,3.9,1587090.0,3.9,3.58,80
tt0079641,Nosferatu - Phantom der Nacht,1979,Drama/Horror,3.8,1385360.0,3.8,3.58,80
tt0079817,Rocky II,1979,Drama,3.8,2766040.0,3.8,3.58,80
tt0080120,The Warriors,1979,Thriller/Action,3.8,1582720.0,3.8,3.58,80
tt0080455,The Blues Brothers,1980,Action/Music/Comedy/Crime,4.0,2482840.0,4.0,3.58,80
tt0080661,Dressed to Kill,1980,Horror/Mystery/Thriller,3.6,1048610.0,3.6,3.58,80
tt0080684,The Empire Strikes Back,1980,Science Fiction/Adventure/Action,4.4,18012860.0,4.4,3.58,80
tt0080749,The Fog,1980,Horror,3.5,1410070.0,3.5,3.58,80
tt0081455,Scanners,1981,Horror/Science Fiction,3.5,1338160.0,3.5,3.58,80
tt0081505,The Shining,1980,Horror/Thriller,4.2,25202210.0,4.2,3.58,80
tt0082010,An American Werewolf in London,1981,Horror/Comedy,3.8,2575290.0,3.8,3.58,80
tt0082085,Blow Out,1981,Thriller/Mystery/Crime,4.1,2293080.0,4.1,3.58,80
tt0082096,Das Boot,1981,Drama/War/History,4.3,930580.0,4.3,3.58,80
tt0082176,Christiane F. - Wir Kinder vom Bahnhof Zoo,1981,Drama,3.9,1671350.0,3.9,3.58,80
tt0082406,The Fox and the Hound,1981,Animation/Adventure/Drama/Family,3.7,1754330.0,3.7,3.58,80
tt0082418,Friday the 13th Part 2,1981,Thriller/Horror,3.0,1750820.0,3.0,3.58,80
tt0082495,Halloween II,1981,Thriller/Horror,3.2,1996900.0,3.2,3.58,80
tt0082694,Mad Max 2,1981,Adventure/Thriller/Action/Science Fiction,3.9,2268880.0,3.9,3.58,80
tt0082783,My Dinner with Andre,1981,Drama,4.1,815290.0,4.1,3.58,80
tt0082933,Possession,1981,Horror,4.1,3605880.0,4.1,3.58,80
tt0082971,Raiders of the Lost Ark,1981,Adventure/Action,4.2,10758690.0,4.2,3.58,80
tt0083190,Thief,1981,Thriller/Crime/Drama,4.1,1610570.0,4.1,3.58,80
tt0083658,Blade Runner,1982,Thriller/Drama/Science Fiction,4.1,12141340.0,4.1,3.58,80
tt0083866,E.T. the Extra-Terrestrial,1982,Science Fiction/Family/Fantasy/Adventure,3.8,10441350.0,3.8,3.58,80
tt0083922,Fanny och Alexander,1982,Mystery/Fantasy/Drama,4.4,636310.0,4.4,3.58,80
tt0083929,Fast Times at Ridgemont High,1982,Comedy,3.5,1536310.0,3.5,3.58,80
tt0083944,First Blood,1982,Adventure/War/Action/Thriller,3.8,2678070.0,3.8,3.58,80
tt0084503,Pink Floyd: The Wall,1982,Music/Drama,4.1,1050640.0,4.1,3.58,80
tt0084516,Poltergeist,1982,Horror,3.5,3186310.0,3.5,3.58,80
tt0084602,Rocky III,1982,Drama,3.5,2456820.0,3.5,3.58,80
tt0084787,The Thing,1982,Mystery/Science Fiction/Horror,4.4,10174390.0,4.4,3.58,80
tt0085333,Christine,1983,Horror,3.5,1507700.0,3.5,3.58,80
tt0085334,A Christmas Story,1983,Family/Comedy,3.6,1947140.0,3.6,3.58,80
tt0085636,Halloween III: Season of the Witch,1982,Horror/Science Fiction,2.8,1452920.0,2.8,3.58,80
tt0085809,Koyaanisqatsi,1982,Drama/Documentary,4.3,787280.0,4.3,3.58,80
tt0086022,Ностальгия,1983,Drama/Romance,4.3,698610.0,4.3,3.58,80
tt0086066,The Outsiders,1983,Drama/Crime,3.7,2561910.0,3.7,3.58,80
tt0086190,Return of the Jedi,1983,Science Fiction/Adventure/Action,4.1,14856000.0,4.1,3.58,80
tt0086250,Scarface,1983,Drama/Action/Crime,4.1,12290730.0,4.1,3.58,80
tt0086320,Sleepaway Camp,1983,Horror,3.2,1451530.0,3.2,3.58,80
tt0086960,Beverly Hills Cop,1984,Crime/Action/Comedy,3.6,2087640.0,3.6,3.58,80
tt0086979,Blood Simple,1984,Thriller/Crime/Drama,3.9,1736710.0,3.9,3.58,80
tt0086984,Body Double,1984,Crime/Thriller/Mystery,3.8,965190.0,3.8,3.58,80
tt0087182,Dune,1984,Adventure/Science Fiction/Action,2.8,2492050.0,2.8,3.58,80
tt0087277,Footloose,1984,Drama/Romance,3.3,1913250.0,3.3,3.58,80
tt0087332,Ghostbusters,1984,Comedy/Fantasy,3.8,7790530.0,3.8,3.58,80
tt0087538,The Karate Kid,1984,Adventure/Action/Family/Drama,3.8,4626610.0,3.8,3.58,80
tt0087800,A Nightmare on Elm Street,1984,Horror,3.7,6412980.0,3.7,3.58,80
tt0087843,Once Upon a Time in America,1984,Crime/Drama,4.2,2525780.0,4.2,3.58,80
tt0087884,"Paris, Texas",1984,Drama,4.4,5518040.0,4.4,3.58,80
tt0088128,Sixteen Candles,1984,Romance/Comedy,3.0,2679960.0,3.0,3.58,80
tt0088178,Stop Making Sense,1984,Music/Documentary,4.7,1669900.0,4.7,3.58,80
tt0088247,The Terminator,1984,Action/Thriller/Science Fiction,3.9,7964440.0,3.9,3.58,80
tt0088258,This Is Spinal Tap,1984,Comedy/Music,3.9,1727720.0,3.9,3.58,80
tt0088323,Die unendliche Geschichte,1984,Fantasy/Drama/Family/Adventure,3.6,1933080.0,3.6,3.58,80
tt0088763,Back to the Future,1985,Adventure/Comedy/Science Fiction,4.2,20723240.0,4.2,3.58,80
tt0088846,Brazil,1985,Science Fiction/Comedy,4.1,2310120.0,4.1,3.58,80
tt0088847,The Breakfast Club,1985,Drama/Comedy,,0.0,3.58,3.58,80
tt0088939,The Color Purple,1985,History/Drama,3.9,1228620.0,3.9,3.58,80
tt0089530,Mad Max Beyond Thunderdome,1985,Science Fiction/Adventure/Action,3.0,1495610.0,3.0,3.58,80
tt0089603,Mishima: A Life in Four Chapters,1985,Drama,4.4,949380.0,4.4,3.58,80
tt0089686,A Nightmare on Elm Street Part 2: Freddy’s Revenge,1985,Horror,2.8,1642220.0,2.8,3.58,80
tt0089881,乱,1985,Drama/History/Action,4.5,2006990.0,4.5,3.58,80
tt0089885,Re-Animator,1985,Comedy/Horror/Science Fiction,3.8,1530350.0,3.8,3.58,80
tt0089927,Rocky IV,1985,Drama,3.7,2624290.0,3.7,3.58,80
tt0089960,Sans toit ni loi,1985,Drama,4.1,706950.0,4.1,3.58,80
tt0090605,Aliens,1986,Thriller/Science Fiction/Horror/Action,4.1,7752670.0,4.1,3.58,80
tt0090728,Big Trouble in Little China,1986,Comedy/Adventure/Fantasy/Action,3.7,2018330.0,3.7,3.58,80
tt0090756,Blue Velvet,1986,Crime/Mystery/Thriller/Drama,4.1,6935800.0,4.1,3.58,80
tt0090863,The Color of Money,1986,Drama,3.7,1087580.0,3.7,3.58,80
tt0091042,Ferris Bueller’s Day Off,1986,Comedy,3.9,11703030.0,3.9,3.58,80
tt0091251,Иди и смотри,1985,War/Drama,4.6,3729710.0,4.6,3.58,80
tt0091419,Little Shop of Horrors,1986,Comedy/Horror,3.9,2277670.0,3.9,3.58,80
tt0091474,Manhunter,1986,Horror/Thriller/Crime,3.9,1514480.0,3.9,3.58,80
tt0091670,Offret,1986,Drama,4.3,804450.0,4.3,3.58,80
tt0091763,Platoon,1986,War/Action/Drama,4.0,2896100.0,4.0,3.58,80
tt0091790,Pretty in Pink,1986,Romance/Drama,3.3,1541630.0,3.3,3.58,80
tt0092005,Stand by Me,1986,Drama/Crime,4.2,9112240.0,4.2,3.58,80
tt0092048,タンポポ,1985,Comedy,4.3,1268390.0,4.3,3.58,80
tt0092099,Top Gun,1986,Action/Drama,3.5,9129720.0,3.5,3.58,80
tt0092965,Empire of the Sun,1987,History/War/Drama,3.8,987370.0,3.8,3.58,80
tt0093058,Full Metal Jacket,1987,Drama/War,4.2,8622660.0,4.2,3.58,80
tt0093105,"Good Morning, Vietnam",1987,Comedy/Drama/War,3.7,1452260.0,3.7,3.58,80
tt0093177,Hellraiser,1987,Thriller/Horror/Fantasy,3.5,3429960.0,3.5,3.58,80
tt0093191,Der Himmel über Berlin,1987,Drama/Fantasy/Romance,4.3,1586640.0,4.3,3.58,80
tt0093342,خانه‌ی دوست کجاست؟,1987,Drama/Family/Adventure,4.4,1084100.0,4.4,3.58,80
tt0093409,Lethal Weapon,1987,Action/Adventure/Crime/Comedy/Thriller,3.7,1744790.0,3.7,3.58,80
tt0093437,The Lost Boys,1987,Thriller/Horror/Drama/Comedy/Romance,3.7,2898920.0,3.7,3.58,80
tt0093512,Maurice,1987,Drama/Romance,3.9,1146020.0,3.9,3.58,80
